time	ensayo	nombre	x	y	angulo
1590592922485	0	HA1	-0.4	-0.1	225
1590592924727	0	HA1	-0.4	-0.1	135
1590592926979	0	HA1	-0.4	-0.1	180
1590592929212	0	HA1	-0.4	-0.1	270
1590592931426	0	HA1	-0.4	-0.1	225
1590592933644	0	HA1	-0.4	-0.1	135
1590592935884	0	HA1	-0.4	-0.1	225
1590592938100	0	HA1	-0.4	-0.1	135
1590592942033	0	HA1	-0.4	-0.1	225
1590592944261	0	HA1	-0.4	-0.1	135
1590592946489	0	HA1	-0.4	-0.1	225
1590592948735	0	HA1	-0.4	-0.1	135
1590592952689	0	HA1	-0.4	-0.1	180
1590592954940	0	HA1	-0.4	-0.1	270
1590592957180	0	HA1	-0.4	-0.1	225
1590592959390	0	HA1	-0.4	-0.1	135
1590592961672	0	HA1	-0.4	-0.1	225
1590592963886	0	HA1	-0.4	-0.1	135
1590592967885	0	HA1	-0.4	-0.1	225
1590592971893	0	HA1	-0.4	-0.1	135
1590592974106	0	HA1	-0.4	-0.1	225
1590592976398	0	HA1	-0.4	-0.1	135
1590592980415	0	HA1	-0.4	-0.1	180
1590592982695	0	HA1	-0.4	-0.1	270
1590592984985	0	HA1	-0.4	-0.1	225
1590592988986	0	HA1	-0.4	-0.1	135
1590592991340	0	HA1	-0.4	-0.1	180
1590592993576	0	HA1	-0.4	-0.1	270
1590592995881	0	HA1	-0.4	-0.1	225
1590592998124	0	HA1	-0.4	-0.1	135
1590593000444	0	HA1	-0.4	-0.1	180
1590593002656	0	HA1	-0.4	-0.1	270
1590593004906	0	HA1	-0.4	-0.1	225
1590593007123	0	HA1	-0.4	-0.1	135
1590593009381	0	HA1	-0.4	-0.1	225
1590593011674	0	HA1	-0.4	-0.1	135
1590593015839	0	HA1	-0.4	-0.1	225
1590593018120	0	HA1	-0.4	-0.1	135
1590593020433	0	HA1	-0.4	-0.1	180
1590593022705	0	HA1	-0.4	-0.1	270
1590593025103	0	HA1	-0.4	-0.1	225
1590593027430	0	HA1	-0.4	-0.1	135
1590593031516	0	HA1	-0.4	-0.1	180
1590593033950	0	HA1	-0.4	-0.1	270
1590593036312	0	HA1	-0.4	-0.1	225
1590593038643	0	HA1	-0.4	-0.1	135
1590593041063	0	HA1	-0.4	-0.1	225
1590593045213	0	HA1	-0.4	-0.1	135
1590593047559	0	HA1	-0.4	-0.1	225
1590593049891	0	HA1	-0.4	-0.1	135
1590593052242	0	HA1	-0.4	-0.1	225
1590593054528	0	HA1	-0.4	-0.1	135
1590593056859	0	HA1	-0.4	-0.1	180
1590593059132	0	HA1	-0.4	-0.1	270
1590593061538	0	HA1	-0.4	-0.1	225
1590593063892	0	HA1	-0.4	-0.1	135
1590593066251	0	HA1	-0.4	-0.1	180
1590593068583	0	HA1	-0.4	-0.1	270
1590593072779	0	HA1	-0.4	-0.1	225
1590593075205	0	HA1	-0.4	-0.1	135
1590593077564	0	HA1	-0.4	-0.1	180
1590593079875	0	HA1	-0.4	-0.1	270
1590593082239	0	HA1	-0.4	-0.1	225
1590593084576	0	HA1	-0.4	-0.1	135
1590593088717	0	HA1	-0.4	-0.1	225
1590593091090	0	HA1	-0.4	-0.1	135
1590593093470	0	HA1	-0.4	-0.1	180
1590593097758	0	HA1	-0.4	-0.1	270
1590593102022	0	HA1	-0.4	-0.1	225
1590593104371	0	HA1	-0.4	-0.1	135
1590593108576	0	HA1	-0.4	-0.1	225
1590593110945	0	HA1	-0.4	-0.1	135
1590593113282	0	HA1	-0.4	-0.1	225
1590593115647	0	HA1	-0.4	-0.1	135
1590593118032	0	HA1	-0.4	-0.1	180
1590593120466	0	HA1	-0.4	-0.1	270
1590593122873	0	HA1	-0.4	-0.1	225
1590593125232	0	HA1	-0.4	-0.1	135
1590593129463	0	HA1	-0.4	-0.1	225
1590593131858	0	HA1	-0.4	-0.1	135
1590593134260	0	HA1	-0.4	-0.1	225
1590593136658	0	HA1	-0.4	-0.1	135
1590593139070	0	HA1	-0.4	-0.1	225
1590593141437	0	HA1	-0.4	-0.1	135
1590593143800	0	HA1	-0.4	-0.1	225
1590593146200	0	HA1	-0.4	-0.1	135
1590593148613	0	HA1	-0.4	-0.1	225
1590593150993	0	HA1	-0.4	-0.1	135
1590593153393	0	HA1	-0.4	-0.1	225
1590593157583	0	HA1	-0.4	-0.1	135
1590593159932	0	HA1	-0.4	-0.1	180
1590593164264	0	HA1	-0.4	-0.1	270
1590593166704	0	HA1	-0.4	-0.1	225
1590593169048	0	HA1	-0.4	-0.1	135
1590593171466	0	HA1	-0.4	-0.1	180
1590593173809	0	HA1	-0.4	-0.1	270
1590593176246	0	HA1	-0.4	-0.1	225
1590593178625	0	HA1	-0.4	-0.1	135
1590593181053	0	HA1	-0.4	-0.1	225
1590593183450	0	HA1	-0.4	-0.1	135
1590593185833	0	HA1	-0.4	-0.1	180
1590593188244	0	HA1	-0.4	-0.1	270
1590593190667	0	HA1	-0.4	-0.1	225
1590593193084	0	HA1	-0.4	-0.1	135
1590593195527	0	HA1	-0.4	-0.1	225
1590593197947	0	HA1	-0.4	-0.1	135
1590593200380	0	HA1	-0.4	-0.1	225
1590593202787	0	HA1	-0.4	-0.1	135
1590593205213	0	HA1	-0.4	-0.1	180
1590593207613	0	HA1	-0.4	-0.1	270
1590593210049	0	HA1	-0.4	-0.1	225
1590593212476	0	HA1	-0.4	-0.1	135
1590593214898	0	HA1	-0.4	-0.1	180
1590593219216	0	HA1	-0.4	-0.1	270
1590593223576	0	HA1	-0.4	-0.1	225
1590593226004	0	HA1	-0.4	-0.1	135
1590593228418	0	HA1	-0.4	-0.1	180
1590593232752	0	HA1	-0.4	-0.1	270
1590593237156	0	HA1	-0.4	-0.1	225
1590593239521	0	HA1	-0.4	-0.1	135
1590593241938	0	HA1	-0.4	-0.1	180
1590593244367	0	HA1	-0.4	-0.1	270
1590593246776	0	HA1	-0.4	-0.1	225
1590593249221	0	HA1	-0.4	-0.1	135
1590593251625	0	HA1	-0.4	-0.1	180
1590593255999	0	HA1	-0.4	-0.1	270
1590593258426	0	HA1	-0.4	-0.1	225
1590593260896	0	HA1	-0.4	-0.1	135
1590593263370	0	HA1	-0.4	-0.1	180
1590593265830	0	HA1	-0.4	-0.1	270
1590593268299	0	HA1	-0.4	-0.1	225
1590593270765	0	HA1	-0.4	-0.1	135
1590593273261	0	HA1	-0.4	-0.1	180
1590593275743	0	HA1	-0.4	-0.1	270
1590593278237	0	HA1	-0.4	-0.1	225
1590593282649	0	HA1	-0.4	-0.1	135
1590593285130	0	HA1	-0.4	-0.1	225
1590593287585	0	HA1	-0.4	-0.1	135
1590593290049	0	HA1	-0.4	-0.1	225
1590593292479	0	HA1	-0.4	-0.1	135
1590593296937	0	HA1	-0.4	-0.1	180
1590593301404	0	HA1	-0.4	-0.1	270
1590593303915	0	HA1	-0.4	-0.1	225
1590593306370	0	HA1	-0.4	-0.1	135
1590593308866	0	HA1	-0.4	-0.1	180
1590593311374	0	HA1	-0.4	-0.1	270
1590593313887	0	HA1	-0.4	-0.1	225
1590593316381	0	HA1	-0.4	-0.1	135
1590593320857	0	HA1	-0.4	-0.1	180
1590593323335	0	HA1	-0.4	-0.1	270
1590593325852	0	HA1	-0.4	-0.1	225
1590593328300	0	HA1	-0.4	-0.1	135
1590593330817	0	HA1	-0.4	-0.1	225
1590593333258	0	HA1	-0.4	-0.1	135
1590593337785	0	HA1	-0.4	-0.1	225
1590593342301	0	HA1	-0.4	-0.1	135
1590593346836	0	HA1	-0.4	-0.1	225
1590593349342	0	HA1	-0.4	-0.1	135
1590593351886	0	HA1	-0.4	-0.1	180
1590593354388	0	HA1	-0.4	-0.1	270
1590593356885	0	HA1	-0.4	-0.1	225
1590593359368	0	HA1	-0.4	-0.1	135
1590593363906	0	HA1	-0.4	-0.1	180
1590593366393	0	HA1	-0.4	-0.1	270
1590593368960	0	HA1	-0.4	-0.1	225
1590593371494	0	HA1	-0.4	-0.1	135
1590593374048	0	HA1	-0.4	-0.1	225
1590593378636	0	HA1	-0.4	-0.1	135
1590593381133	0	HA1	-0.4	-0.1	180
1590593383676	0	HA1	-0.4	-0.1	270
1590593386266	0	HA1	-0.4	-0.1	225
1590593388753	0	HA1	-0.4	-0.1	135
1590593391295	0	HA1	-0.4	-0.1	180
1590593393817	0	HA1	-0.4	-0.1	270
1590593398451	0	HA1	-0.4	-0.1	225
1590593401032	0	HA1	-0.4	-0.1	135
1590593403560	0	HA1	-0.4	-0.1	180
1590593406083	0	HA1	-0.4	-0.1	270
1590593408636	0	HA1	-0.4	-0.1	225
1590593411217	0	HA1	-0.4	-0.1	135
1590593413791	0	HA1	-0.4	-0.1	225
1590593416314	0	HA1	-0.4	-0.1	135
1590593418879	0	HA1	-0.4	-0.1	225
1590593421290	0	HA1	-0.4	-0.1	135
1590593423963	0	HA1	-0.4	-0.1	180
1590593426568	0	HA1	-0.4	-0.1	270
1590593429009	0	HA1	-0.4	-0.1	225
1590593433855	0	HA1	-0.4	-0.1	135
1590593436270	0	HA1	-0.4	-0.1	180
1590593438660	0	HA1	-0.4	-0.1	270
1590593441126	0	HA1	-0.4	-0.1	225
1590593443561	0	HA1	-0.4	-0.1	135
1590593445871	0	HA1	-0.4	-0.1	225
1590593448213	0	HA1	-0.4	-0.1	135
1590593450604	0	HA1	-0.4	-0.1	225
1590593453026	0	HA1	-0.4	-0.1	135
1590593457683	0	HA1	-0.4	-0.1	225
1590593460189	0	HA1	-0.4	-0.1	135
1590593462680	0	HA1	-0.4	-0.1	180
1590593465163	0	HA1	-0.4	-0.1	270
1590593467674	0	HA1	-0.4	-0.1	225
1590593470108	0	HA1	-0.4	-0.1	135
1590593472555	0	HA1	-0.4	-0.1	180
1590593475036	0	HA1	-0.4	-0.1	270
1590593477531	0	HA1	-0.4	-0.1	225
1590593480171	0	HA1	-0.4	-0.1	135
1590593482750	0	HA1	-0.4	-0.1	225
1590593487426	0	HA1	-0.4	-0.1	135
1590593489987	0	HA1	-0.4	-0.1	225
1590593492600	0	HA1	-0.4	-0.1	135
1590593495204	0	HA1	-0.4	-0.1	225
1590593497806	0	HA1	-0.4	-0.1	135
1590593502520	0	HA1	-0.4	-0.1	225
1590593505106	0	HA1	-0.4	-0.1	135
1590593507712	0	HA1	-0.4	-0.1	225
1590593510317	0	HA1	-0.4	-0.1	135
1590593512921	0	HA1	-0.4	-0.1	180
1590593515545	0	HA1	-0.4	-0.1	270
1590593518119	0	HA1	-0.4	-0.1	225
1590593520678	0	HA1	-0.4	-0.1	135
1590593525410	0	HA1	-0.4	-0.1	225
1590593528038	0	HA1	-0.4	-0.1	135
1590593530663	0	HA1	-0.4	-0.1	225
1590593533228	0	HA1	-0.4	-0.1	135
1590593535835	0	HA1	-0.4	-0.1	180
1590593538440	0	HA1	-0.4	-0.1	270
1590593543142	0	HA1	-0.4	-0.1	225
1590593545741	0	HA1	-0.4	-0.1	135
1590593548322	0	HA1	-0.4	-0.1	180
1590593550973	0	HA1	-0.4	-0.1	270
1590593553634	0	HA1	-0.4	-0.1	225
1590593556269	0	HA1	-0.4	-0.1	135
1590593558919	0	HA1	-0.4	-0.1	225
1590593561540	0	HA1	-0.4	-0.1	135
1590593564162	0	HA1	-0.4	-0.1	225
1590593566771	0	HA1	-0.4	-0.1	135
1590593569426	0	HA1	-0.4	-0.1	225
1590593572070	0	HA1	-0.4	-0.1	135
1590593574655	0	HA1	-0.4	-0.1	180
1590593577270	0	HA1	-0.4	-0.1	270
1590593582020	0	HA1	-0.4	-0.1	225
1590593584606	0	HA1	-0.4	-0.1	135
1590593587267	0	HA1	-0.4	-0.1	180
1590593589869	0	HA1	-0.4	-0.1	270
1590593594626	0	HA1	-0.4	-0.1	225
1590593597295	0	HA1	-0.4	-0.1	135
1590593599967	0	HA1	-0.4	-0.1	225
1590593604757	0	HA1	-0.4	-0.1	135
1590593607349	0	HA1	-0.4	-0.1	180
1590593612161	0	HA1	-0.4	-0.1	270
1590593614815	0	HA1	-0.4	-0.1	225
1590593617454	0	HA1	-0.4	-0.1	135
1590593620152	0	HA1	-0.4	-0.1	180
1590593622776	0	HA1	-0.4	-0.1	270
1590593627623	0	HA1	-0.4	-0.1	225
1590593630313	0	HA1	-0.4	-0.1	135
1590593632992	0	HA1	-0.4	-0.1	180
1590593635685	0	HA1	-0.4	-0.1	270
1590593638338	0	HA1	-0.4	-0.1	225
1590593641035	0	HA1	-0.4	-0.1	135
1590593643736	0	HA1	-0.4	-0.1	180
1590593646457	0	HA1	-0.4	-0.1	270
1590593651305	0	HA1	-0.4	-0.1	225
1590593653970	0	HA1	-0.4	-0.1	135
1590593658843	0	HA1	-0.4	-0.1	180
1590593661503	0	HA1	-0.4	-0.1	270
1590593666383	0	HA1	-0.4	-0.1	225
1590593669049	0	HA1	-0.4	-0.1	135
1590593673971	0	HA1	-0.4	-0.1	225
1590593678884	0	HA1	-0.4	-0.1	135
1590593681618	0	HA1	-0.4	-0.1	225
1590593686490	0	HA1	-0.4	-0.1	135
1590593689115	0	HA1	-0.4	-0.1	225
1590593691725	0	HA1	-0.4	-0.1	135
1590593694467	0	HA1	-0.4	-0.1	180
1590593699340	0	HA1	-0.4	-0.1	270
1590593704194	0	HA1	-0.4	-0.1	225
1590593706892	0	HA1	-0.4	-0.1	135
1590593709608	0	HA1	-0.4	-0.1	180
1590593712399	0	HA1	-0.4	-0.1	270
1590593715154	0	HA1	-0.4	-0.1	225
1590593717899	0	HA1	-0.4	-0.1	135
1590593720685	0	HA1	-0.4	-0.1	225
1590593723384	0	HA1	-0.4	-0.1	135
1590593726099	0	HA1	-0.4	-0.1	225
1590593728859	0	HA1	-0.4	-0.1	135
1590593731632	0	HA1	-0.4	-0.1	225
1590593734352	0	HA1	-0.4	-0.1	135
1590593737080	0	HA1	-0.4	-0.1	180
1590593739781	0	HA1	-0.4	-0.1	270
1590593742549	0	HA1	-0.4	-0.1	225
1590593745302	0	HA1	-0.4	-0.1	135
1590593748038	0	HA1	-0.4	-0.1	225
1590593750766	0	HA1	-0.4	-0.1	135
1590593753533	0	HA1	-0.4	-0.1	225
1590593756314	0	HA1	-0.4	-0.1	135
1590593759045	0	HA1	-0.4	-0.1	225
1590593761739	0	HA1	-0.4	-0.1	135
1590593764462	0	HA1	-0.4	-0.1	225
1590593767199	0	HA1	-0.4	-0.1	135
1590593769822	0	HA1	-0.4	-0.1	225
1590593772493	0	HA1	-0.4	-0.1	135
1590593775177	0	HA1	-0.4	-0.1	180
1590593777822	0	HA1	-0.4	-0.1	270
1590593780500	0	HA1	-0.4	-0.1	225
1590593783155	0	HA1	-0.4	-0.1	135
1590593785838	0	HA1	-0.4	-0.1	225
1590593788461	0	HA1	-0.4	-0.1	135
1590593791121	0	HA1	-0.4	-0.1	180
1590593793804	0	HA1	-0.4	-0.1	270
1590593796482	0	HA1	-0.4	-0.1	225
1590593799163	0	HA1	-0.4	-0.1	135
1590593801895	0	HA1	-0.4	-0.1	225
1590593806738	0	HA1	-0.4	-0.1	135
1590593809389	0	HA1	-0.4	-0.1	180
1590593812078	0	HA1	-0.4	-0.1	270
1590593814734	0	HA1	-0.4	-0.1	225
1590593817489	0	HA1	-0.4	-0.1	135
1590593820254	0	HA1	-0.4	-0.1	180
1590593822965	0	HA1	-0.4	-0.1	270
1590593825716	0	HA1	-0.4	-0.1	225
1590593828497	0	HA1	-0.4	-0.1	135
1590593831295	0	HA1	-0.4	-0.1	180
1590593834074	0	HA1	-0.4	-0.1	270
1590593836781	0	HA1	-0.4	-0.1	225
1590593839534	0	HA1	-0.4	-0.1	135
1590593844677	0	HA1	-0.4	-0.1	225
1590593847314	0	HA1	-0.4	-0.1	135
1590593850015	0	HA1	-0.4	-0.1	180
1590593852660	0	HA1	-0.4	-0.1	270
1590593855440	0	HA1	-0.4	-0.1	225
1590593858137	0	HA1	-0.4	-0.1	135
1590593863267	0	HA1	-0.4	-0.1	180
1590593866230	0	HA1	-0.4	-0.1	270
1590593871290	0	HA1	-0.4	-0.1	225
1590593874060	0	HA1	-0.4	-0.1	135
1590593876774	0	HA1	-0.4	-0.1	180
1590593879451	0	HA1	-0.4	-0.1	270
1590593882145	0	HA1	-0.4	-0.1	225
1590593884919	0	HA1	-0.4	-0.1	135
1590593887691	0	HA1	-0.4	-0.1	225
1590593890342	0	HA1	-0.4	-0.1	135
1590593892989	0	HA1	-0.4	-0.1	225
1590593895667	0	HA1	-0.4	-0.1	135
1590593900775	0	HA1	-0.4	-0.1	225
1590593903577	0	HA1	-0.4	-0.1	135
1590593906404	0	HA1	-0.4	-0.1	180
1590593909230	0	HA1	-0.4	-0.1	270
1590593912000	0	HA1	-0.4	-0.1	225
1590593917109	0	HA1	-0.4	-0.1	135
1590593919926	0	HA1	-0.4	-0.1	225
1590593922747	0	HA1	-0.4	-0.1	135
1590593925575	0	HA1	-0.4	-0.1	225
1590593928329	0	HA1	-0.4	-0.1	135
1590593931167	0	HA1	-0.4	-0.1	225
1590593933984	0	HA1	-0.4	-0.1	135
1590593936843	0	HA1	-0.4	-0.1	225
1590593939631	0	HA1	-0.4	-0.1	135
1590593942415	0	HA1	-0.4	-0.1	180
1590593945206	0	HA1	-0.4	-0.1	270
1590593948022	0	HA1	-0.4	-0.1	225
1590593950834	0	HA1	-0.4	-0.1	135
1590593953650	0	HA1	-0.4	-0.1	180
1590593958762	0	HA1	-0.4	-0.1	270
1590593961627	0	HA1	-0.4	-0.1	225
1590593964418	0	HA1	-0.4	-0.1	135
1590593967243	0	HA1	-0.4	-0.1	225
1590593970072	0	HA1	-0.4	-0.1	135
1590593972836	0	HA1	-0.4	-0.1	180
1590593975670	0	HA1	-0.4	-0.1	270
1590593978482	0	HA1	-0.4	-0.1	225
1590593981298	0	HA1	-0.4	-0.1	135
1590593984137	0	HA1	-0.4	-0.1	180
1590593986900	0	HA1	-0.4	-0.1	270
1590593989716	0	HA1	-0.4	-0.1	225
1590593992566	0	HA1	-0.4	-0.1	135
1590593995376	0	HA1	-0.4	-0.1	225
1590593998201	0	HA1	-0.4	-0.1	135
1590594000975	0	HA1	-0.4	-0.1	225
1590594003796	0	HA1	-0.4	-0.1	135
1590594006648	0	HA1	-0.4	-0.1	180
1590594009454	0	HA1	-0.4	-0.1	270
1590594012260	0	HA1	-0.4	-0.1	225
1590594015070	0	HA1	-0.4	-0.1	135
1590594017905	0	HA1	-0.4	-0.1	225
1590594020721	0	HA1	-0.4	-0.1	135
1590594023550	0	HA1	-0.4	-0.1	180
1590594026364	0	HA1	-0.4	-0.1	270
1590594029132	0	HA1	-0.4	-0.1	225
1590594031957	0	HA1	-0.4	-0.1	135
1590594034759	0	HA1	-0.4	-0.1	225
1590594037591	0	HA1	-0.4	-0.1	135
1590594040366	0	HA1	-0.4	-0.1	180
1590594043164	0	HA1	-0.4	-0.1	270
1590594046002	0	HA1	-0.4	-0.1	225
1590594051163	0	HA1	-0.4	-0.1	135
1590594053999	0	HA1	-0.4	-0.1	180
1590594056824	0	HA1	-0.4	-0.1	270
1590594059656	0	HA1	-0.4	-0.1	225
1590594062488	0	HA1	-0.4	-0.1	135
1590594065305	0	HA1	-0.4	-0.1	180
1590594068121	0	HA1	-0.4	-0.1	270
1590594070887	0	HA1	-0.4	-0.1	225
1590594073687	0	HA1	-0.4	-0.1	135
1590594076539	0	HA1	-0.4	-0.1	180
1590594079348	0	HA1	-0.4	-0.1	270
1590594082149	0	HA1	-0.4	-0.1	225
1590594084981	0	HA1	-0.4	-0.1	135
1590594087770	0	HA1	-0.4	-0.1	180
1590594090597	0	HA1	-0.4	-0.1	270
1590594093391	0	HA1	-0.4	-0.1	225
1590594096212	0	HA1	-0.4	-0.1	135
1590594099059	0	HA1	-0.4	-0.1	225
1590594101883	0	HA1	-0.4	-0.1	135
1590594104733	0	HA1	-0.4	-0.1	225
1590594107547	0	HA1	-0.4	-0.1	135
1590594110376	0	HA1	-0.4	-0.1	225
1590594113187	0	HA1	-0.4	-0.1	135
1590594115983	0	HA1	-0.4	-0.1	180
1590594118823	0	HA1	-0.4	-0.1	270
1590594121661	0	HA1	-0.4	-0.1	225
1590594124466	0	HA1	-0.4	-0.1	135
1590594127273	0	HA1	-0.4	-0.1	225
1590594130027	0	HA1	-0.4	-0.1	135
1590594132850	0	HA1	-0.4	-0.1	225
1590594135694	0	HA1	-0.4	-0.1	135
1590594138535	0	HA1	-0.4	-0.1	225
1590594141392	0	HA1	-0.4	-0.1	135
1590594144172	0	HA1	-0.4	-0.1	225
1590594147043	0	HA1	-0.4	-0.1	135
1590594149897	0	HA1	-0.4	-0.1	225
1590594154931	0	HA1	-0.4	-0.1	135
1590594157734	0	HA1	-0.4	-0.1	180
1590594160490	0	HA1	-0.4	-0.1	270
1590594163364	0	HA1	-0.4	-0.1	225
1590594166215	0	HA1	-0.4	-0.1	135
1590594169012	0	HA1	-0.4	-0.1	225
1590594171841	0	HA1	-0.4	-0.1	135
1590594174622	0	HA1	-0.4	-0.1	180
1590594177449	0	HA1	-0.4	-0.1	270
1590594180274	0	HA1	-0.4	-0.1	225
1590594183120	0	HA1	-0.4	-0.1	135
1590594185926	0	HA1	-0.4	-0.1	225
1590594188757	0	HA1	-0.4	-0.1	135
1590594191612	0	HA1	-0.4	-0.1	225
1590594194459	0	HA1	-0.4	-0.1	135
1590594197314	0	HA1	-0.4	-0.1	225
1590594200108	0	HA1	-0.4	-0.1	135
1590594202900	0	HA1	-0.4	-0.1	180
1590594208056	0	HA1	-0.4	-0.1	270
1590594210868	0	HA1	-0.4	-0.1	225
1590594213678	0	HA1	-0.4	-0.1	135
1590594216510	0	HA1	-0.4	-0.1	225
1590594219315	0	HA1	-0.4	-0.1	135
1590594222186	0	HA1	-0.4	-0.1	180
1590594225040	0	HA1	-0.4	-0.1	270
1590594227872	0	HA1	-0.4	-0.1	225
1590594230728	0	HA1	-0.4	-0.1	135
1590594233514	0	HA1	-0.4	-0.1	180
1590594236374	0	HA1	-0.4	-0.1	270
1590594239184	0	HA1	-0.4	-0.1	225
1590594242014	0	HA1	-0.4	-0.1	135
1590594244826	0	HA1	-0.4	-0.1	180
1590594250021	0	HA1	-0.4	-0.1	270
1590594252883	0	HA1	-0.4	-0.1	225
1590594258123	0	HA1	-0.4	-0.1	135
1590594261001	0	HA1	-0.4	-0.1	225
1590594263873	0	HA1	-0.4	-0.1	135
1590594266761	0	HA1	-0.4	-0.1	225
1590594269569	0	HA1	-0.4	-0.1	135
1590594272463	0	HA1	-0.4	-0.1	180
1590594275333	0	HA1	-0.4	-0.1	270
1590594278231	0	HA1	-0.4	-0.1	225
1590594281100	0	HA1	-0.4	-0.1	135
1590594286316	0	HA1	-0.4	-0.1	225
1590594289203	0	HA1	-0.4	-0.1	135
1590594292120	0	HA1	-0.4	-0.1	180
1590594294984	0	HA1	-0.4	-0.1	270
1590594300203	0	HA1	-0.4	-0.1	225
1590594303043	0	HA1	-0.4	-0.1	135
1590594305873	0	HA1	-0.4	-0.1	225
1590594308760	0	HA1	-0.4	-0.1	135
1590594311676	0	HA1	-0.4	-0.1	180
1590594314576	0	HA1	-0.4	-0.1	270
1590594317451	0	HA1	-0.4	-0.1	225
1590594320309	0	HA1	-0.4	-0.1	135
1590594323194	0	HA1	-0.4	-0.1	225
1590594326065	0	HA1	-0.4	-0.1	135
1590594328926	0	HA1	-0.4	-0.1	225
1590594331762	0	HA1	-0.4	-0.1	135
1590594336899	0	HA1	-0.4	-0.1	180
1590594339656	0	HA1	-0.4	-0.1	270
1590594342451	0	HA1	-0.4	-0.1	225
1590594345256	0	HA1	-0.4	-0.1	135
1590594348128	0	HA1	-0.4	-0.1	180
1590594350961	0	HA1	-0.4	-0.1	270
1590594353988	0	HA1	-0.4	-0.1	225
1590594356778	0	HA1	-0.4	-0.1	135
1590594359618	0	HA1	-0.4	-0.1	180
1590594362403	0	HA1	-0.4	-0.1	270
1590594365230	0	HA1	-0.4	-0.1	225
1590594368128	0	HA1	-0.4	-0.1	135
1590594371048	0	HA1	-0.4	-0.1	225
1590594373895	0	HA1	-0.4	-0.1	135
1590594376733	0	HA1	-0.4	-0.1	225
1590594379602	0	HA1	-0.4	-0.1	135
1590594382510	0	HA1	-0.4	-0.1	180
1590594385383	0	HA1	-0.4	-0.1	270
1590594390674	0	HA1	-0.4	-0.1	225
1590594393523	0	HA1	-0.4	-0.1	135
1590594396458	0	HA1	-0.4	-0.1	180
1590594399399	0	HA1	-0.4	-0.1	270
1590594402369	0	HA1	-0.4	-0.1	225
1590594405293	0	HA1	-0.4	-0.1	135
1590594410587	0	HA1	-0.4	-0.1	225
1590594413517	0	HA1	-0.4	-0.1	135
1590594416454	0	HA1	-0.4	-0.1	180
1590594419365	0	HA1	-0.4	-0.1	270
1590594422215	0	HA1	-0.4	-0.1	225
1590594425099	0	HA1	-0.4	-0.1	135
1590594427997	0	HA1	-0.4	-0.1	180
1590594430900	0	HA1	-0.4	-0.1	270
1590594433802	0	HA1	-0.4	-0.1	225
1590594436693	0	HA1	-0.4	-0.1	135
1590594439580	0	HA1	-0.4	-0.1	225
1590594442455	0	HA1	-0.4	-0.1	135
1590594445385	0	HA1	-0.4	-0.1	180
1590594448317	0	HA1	-0.4	-0.1	270
1590594451206	0	HA1	-0.4	-0.1	225
1590594454058	0	HA1	-0.4	-0.1	135
1590594456996	0	HA1	-0.4	-0.1	180
1590594462238	0	HA1	-0.4	-0.1	270
1590594465050	0	HA1	-0.4	-0.1	225
1590594467923	0	HA1	-0.4	-0.1	135
1590594470852	0	HA1	-0.4	-0.1	180
1590594476248	0	HA1	-0.4	-0.1	270
1590594479197	0	HA1	-0.4	-0.1	225
1590594482142	0	HA1	-0.4	-0.1	135
1590594485105	0	HA1	-0.4	-0.1	225
1590594487996	0	HA1	-0.4	-0.1	135
1590594490957	0	HA1	-0.4	-0.1	225
1590594496235	0	HA1	-0.4	-0.1	135
1590594499071	0	HA1	-0.4	-0.1	180
1590594501926	0	HA1	-0.4	-0.1	270
1590594504770	0	HA1	-0.4	-0.1	225
1590594507652	0	HA1	-0.4	-0.1	135
1590594510499	0	HA1	-0.4	-0.1	225
1590594515907	0	HA1	-0.4	-0.1	135
1590594518893	0	HA1	-0.4	-0.1	225
1590594521829	0	HA1	-0.4	-0.1	135
1590594524802	0	HA1	-0.4	-0.1	180
1590594530248	0	HA1	-0.4	-0.1	270
1590594533232	0	HA1	-0.4	-0.1	225
1590594536225	0	HA1	-0.4	-0.1	135
1590594539072	0	HA1	-0.4	-0.1	225
1590594541944	0	HA1	-0.4	-0.1	135
1590594544785	0	HA1	-0.4	-0.1	180
1590594547666	0	HA1	-0.4	-0.1	270
1590594552981	0	HA1	-0.4	-0.1	225
1590594555829	0	HA1	-0.4	-0.1	135
1590594558764	0	HA1	-0.4	-0.1	225
1590594561758	0	HA1	-0.4	-0.1	135
1590594564749	0	HA1	-0.4	-0.1	225
1590594567753	0	HA1	-0.4	-0.1	135
1590594570726	0	HA1	-0.4	-0.1	180
1590594573566	0	HA1	-0.4	-0.1	270
1590594578943	0	HA1	-0.4	-0.1	225
1590594581798	0	HA1	-0.4	-0.1	135
1590594587195	0	HA1	-0.4	-0.1	225
1590594590101	0	HA1	-0.4	-0.1	135
1590594595467	0	HA1	-0.4	-0.1	225
1590594598400	0	HA1	-0.4	-0.1	135
1590594603806	0	HA1	-0.4	-0.1	180
1590594606681	0	HA1	-0.4	-0.1	270
1590594609639	0	HA1	-0.4	-0.1	225
1590594612548	0	HA1	-0.4	-0.1	135
1590594615437	0	HA1	-0.4	-0.1	225
1590594618344	0	HA1	-0.4	-0.1	135
1590594621299	0	HA1	-0.4	-0.1	180
1590594626771	0	HA1	-0.4	-0.1	270
1590594629742	0	HA1	-0.4	-0.1	225
1590594632700	0	HA1	-0.4	-0.1	135
