-69.04	4.19				
-69.13	4.78				
-69.21	5.39				
-69.43	5.97				
-69.66	6.56				
-69.87	7.14				
-70.06	7.7				
-70.01	8.24				
-69.88	8.81				
-70.35	9.3				
-70.86	9.77				
-71.27	10.37				
-71.7	10.97				
-72.16	11.56				
-72.71	12.11				
-73.45	12.72				
-74.31	13.29				
-74.66	13.82				
-74.99	14.36				
-75.42	14.87				
-75.86	15.37				
-76.13	15.62				
-76.43	15.89				
-76.64	16.05				
-76.82	16.19				
-76.91	16.32				
-76.99	16.44				
-76.89	16.34				
-76.69	16.12				
-76.77	16.19				
-76.81	16.24				
-76.84	16.26				
-76.84	16.28				
-77.45	16.39				
-77.97	16.48				
-78.45	16.58				
-78.88	16.7				
-79.26	16.82				
-79.61	16.93				
-79.91	17.03				
-80.18	17.14				
-80.28	17.19				
-80.35	17.24				
-80.38	17.38				
-80.39	17.52				
-80.36	17.59				
-80.3	17.66				
-80.22	17.73				
-80.12	17.8				
-80.01	17.93				
-79.87	18.07				
-79.73	18.12				
-79.58	18.16				
-79.45	18.25				
-79.31	18.34				
-79.18	18.42				
-79.07	18.5				
-78.95	18.53				
-78.85	18.54				
-78.79	18.57				
-78.73	18.6				
-78.55	18.6				
-78.37	18.59				
-78.23	18.57				
-78.1	18.55				
-78.04	18.56				
-77.97	18.57				
-77.85	18.55				
-77.71	18.52				
-77.74	18.52				
-77.81	18.52				
-77.67	18.61				
-77.54	18.7				
-77.3	18.73				
-77.1	18.75				
-76.96	18.78				
-76.83	18.8				
-76.76	18.82				
-76.68	18.84				
-76.61	18.83				
-76.54	18.81				
-76.54	18.81				
-76.58	18.82				
-76.58	18.82				
-76.62	18.82				
-76.59	18.82				
-76.58	18.82				
-76.87	19.02				
-77.14	19.2				
-77.37	19.36				
-77.59	19.51				
-77.85	19.55				
-78.09	19.58				
-78.34	19.52				
-78.58	19.47				
-78.8	19.42				
-79.02	19.35				
-79.21	19.27				
-79.4	19.17				
-79.52	19.15				
-79.64	19.14				
-79.71	19.21				
-79.76	19.29				
-79.82	19.26				
-79.88	19.22				
-79.92	19.14				
-79.96	19.06				
-80.02	18.99				
-80.08	18.92				
-80.15	18.83				
-80.22	18.72				
-80.24	18.67				
-80.26	18.61				
-80.29	18.62				
-80.32	18.64				
-80.31	18.64				
-80.3	18.65				
-80.2	18.64				
-80.09	18.64				
-79.96	18.65				
-79.8	18.68				
-79.61	18.74				
-79.39	18.81				
-79.15	18.9				
-78.88	18.99				
-78.74	18.99				
-78.6	18.99				
-78.45	19.02				
-78.32	19.02				
-78.22	19				
-78.14	18.96				
-78.1	18.88				
-78.08	18.79				
-78.03	18.83				
-77.98	18.89				
-77.96	18.88				
-77.95	18.87				
-77.94	18.86				
-77.94	18.85				
-77.95	18.85				
-77.96	18.86				
-77.88	18.91				
-77.8	18.95				
-77.78	19.07				
-77.76	19.17				
-77.74	19.2				
-77.72	19.23				
-77.71	19.35				
-77.69	19.45				
-77.65	19.54				
-77.62	19.63				
-77.55	19.59				
-77.49	19.54				
-77.36	19.53				
-77.23	19.53				
-77.04	19.41				
-76.83	19.27				
-76.59	19.12				
-76.34	18.95				
-76.07	18.77				
-75.78	18.59				
-75.47	18.34				
-75.13	18.07				
-74.77	17.87				
-74.39	17.67				
-74.08	17.52				
-73.77	17.37				
-73.45	17.26				
-73.14	17.14				
-72.9	17.13				
-72.67	17.2				
-72.53	17.27				
-72.41	17.41				
-72.3	17.59				
-72.2	17.79				
-72.01	18.12				
-71.83	18.48				
-71.6	18.89				
-71.36	19.29				
-71.13	19.68				
-70.88	20.04				
-70.65	20.44				
-70.41	20.86				
-70.25	21.29				
-70.07	21.79				
-70.07	22.28				
-70.09	22.77				
-70.11	23.28				
-70.14	23.81				
-70.23	24.31				
-70.36	24.8				
-70.5	25.27				
-70.68	25.71				
-70.71	26.12				
-70.71	26.55				
-70.93	26.98				
-71.18	27.38				
-71.35	27.75				
-71.53	28.1				
-71.72	28.42				
-71.93	28.7				
-72.16	28.93				
-72.43	29.13				
-72.56	29.27				
-72.68	29.39				
-72.74	29.53				
-72.79	29.65				
-72.87	29.84				
-72.94	30.03				
-72.93	30.18				
-72.9	30.33				
-72.8	30.52				
-72.67	30.74				
-72.56	30.98				
-72.43	31.23				
-72.32	31.46				
-72.2	31.69				
-72.05	31.9				
-71.88	32.11				
-71.68	32.29				
-71.49	32.42				
-71.28	32.52				
-71.04	32.61				
-70.72	32.63				
-70.35	32.64				
-70.05	32.69				
-69.74	32.73				
-69.43	32.84				
-69.1	32.94				
-68.77	33.03				
-68.46	33.11				
-68.2	33.25				
-67.97	33.39				
-67.75	33.6				
-67.54	33.82				
-67.34	33.91				
-67.14	34				
-67	34.15				
-66.88	34.3				
-66.71	34.37				
-66.55	34.44				
-66.33	34.46				
-66.12	34.48				
-65.96	34.54				
-65.8	34.61				
-65.53	34.64				
-65.25	34.66				
-65.02	34.68				
-64.78	34.7				
-64.63	34.66				
-64.48	34.62				
-64.3	34.46				
-64.12	34.29				
-64.01	34.12				
-63.91	33.96				
-63.84	33.73				
-63.78	33.48				
-63.66	33.18				
-63.56	32.87				
-63.51	32.66				
-63.47	32.44				
-63.44	32.21				
-63.43	31.95				
-63.32	31.83				
-63.21	31.72				
-63.15	31.6				
-63.1	31.48				
-63.02	31.38				
-62.93	31.28				
-62.82	31.19				
-62.7	31.11				
-62.63	30.85				
-62.56	30.58				
-62.55	30.43				
-62.54	30.28				
-62.48	30.05				
-62.43	29.81				
-62.4	29.58				
-62.38	29.34				
-62.36	29.32				
-62.35	29.32				
-62.23	29.33				
-62.1	29.34				
-62.02	29.48				
-61.94	29.65				
-61.81	29.89				
-61.66	30.17				
-61.59	30.55				
-61.51	30.95				
-61.51	31.41				
-61.53	31.9				
-61.5	32.4				
-61.47	32.94				
-61.63	33.46				
-61.82	34				
-61.93	34.44				
-62.04	34.93				
-62.12	35.39				
-62.2	35.89				
-62.44	36.42				
-62.69	36.95				
-62.79	37.49				
-62.87	38.09				
-62.93	38.72				
-62.98	39.37				
-63.23	40.05				
-63.5	40.7				
-63.68	41.33				
-63.85	41.97				
-64.08	42.66				
-64.33	43.3				
-64.6	43.86				
-64.9	44.36				
-64.9	44.84				
-64.89	45.3				
-64.92	45.7				
-64.93	46.08				
-64.86	46.41				
-64.76	46.73				
-64.64	47				
-64.48	47.26				
-64.4	47.5				
-64.32	47.73				
-64.23	47.87				
-64.13	48.02				
-64.08	48.07				
-64.01	48.11				
-63.99	48.18				
-63.97	48.24				
-64	48.2				
-64.06	48.1				
-64.03	48.13				
-64.02	48.15				
-64.01	48.16				
-64.01	48.17				
-63.77	48.81				
-63.56	49.38				
-63.41	49.9				
-63.26	50.38				
-63.16	50.88				
-63.07	51.35				
-62.94	51.6				
-62.81	51.84				
-62.66	51.97				
-62.52	52.06				
-62.33	52.14				
-62.11	52.21				
-61.82	52.11				
-61.52	51.98				
-61.27	51.95				
-61	51.9				
-60.79	51.82				
-60.56	51.72				
-60.37	51.54				
-60.2	51.33				
-60.09	51.3				
-59.99	51.28				
-59.83	51.32				
-59.67	51.36				
-59.57	51.54				
-59.47	51.75				
-59.28	52.13				
-59.09	52.56				
-58.86	52.97				
-58.62	53.4				
-58.45	53.87				
-58.25	54.39				
-58.01	54.84				
-57.74	55.34				
-57.56	55.76				
-57.37	56.19				
-57.2	56.75				
-57.02	57.33				
-56.81	57.82				
-56.61	58.28				
-56.51	58.54				
-56.44	58.79				
-56.38	59.03				
-56.32	59.29				
-56.26	59.29				
-56.2	59.23				
-56.24	59.18				
-56.34	59.05				
-56.03	59.56				
-55.76	59.98				
-55.48	60.38				
-55.2	60.75				
-54.92	61.13				
-54.66	61.48				
-54.36	61.76				
-54.07	62.02				
-53.78	62.22				
-53.47	62.42				
-53.17	62.59				
-52.87	62.73				
-52.57	62.73				
-52.27	62.7				
-52.02	62.6				
-51.78	62.48				
-51.48	62.38				
-51.2	62.25				
-50.87	62.06				
-50.55	61.84				
-50.23	61.76				
-49.91	61.67				
-49.61	61.66				
-49.3	61.66				
-49	61.68				
-48.63	61.78				
-48.27	61.58				
-47.9	61.37				
-47.56	61.03				
-47.22	60.66				
-46.79	60.27				
-46.36	59.86				
-45.98	59.32				
-45.68	58.66				
-45.38	58.31				
-45.07	57.94				
-44.76	57.71				
-44.42	57.54				
-44.13	57.15				
-43.85	56.75				
-43.52	56.45				
-43.19	56.16				
-42.88	55.81				
-42.57	55.45				
-42.28	54.98				
-42.02	54.43				
-41.77	54.2				
-41.52	53.97				
-41.36	53.62				
-41.21	53.27				
-41.16	52.91				
-41.12	52.55				
-41.04	52.31				
-40.97	52.09				
-40.89	51.73				
-40.83	51.37				
-40.74	50.98				
-40.65	50.58				
-40.46	50.19				
-40.25	49.79				
-40.06	49.3				
-39.87	48.79				
-39.61	48.41				
-39.35	48.03				
-39.04	47.67				
-38.72	47.31				
-38.44	46.99				
-38.16	46.67				
-37.85	46.33				
-37.52	46.01				
-37.2	45.66				
-36.87	45.31				
-36.61	44.89				
-36.37	44.46				
-36.12	44.1				
-35.88	43.74				
-35.67	43.38				
-35.46	43.02				
-35.32	42.63				
-35.19	42.24				
-34.88	41.96				
-34.57	41.68				
-34.33	41.36				
-34.09	41.04				
-33.83	40.75				
-33.56	40.47				
-33.28	40.13				
-32.99	39.81				
-32.79	39.53				
-32.59	39.25				
-32.26	38.95				
-31.92	38.65				
-31.66	38.32				
-31.4	37.99				
-31.09	37.66				
-30.77	37.33				
-30.5	37				
-30.23	36.66				
-30.04	36.4				
-29.86	36.14				
-29.58	35.78				
-29.3	35.42				
-29.1	35.11				
-28.91	34.8				
-28.72	34.5				
-28.54	34.19				
-28.31	33.78				
-28.07	33.35				
-27.92	33.1				
-27.77	32.87				
-27.63	32.56				
-27.49	32.25				
-27.27	31.92				
-27.05	31.58				
-26.94	31.32				
-26.84	31.08				
-26.74	30.74				
-26.65	30.38				
-26.53	30.04				
-26.41	29.71				
-26.41	29.35				
-26.42	28.98				
-26.33	28.67				
-26.24	28.35				
-26.18	27.95				
-26.13	27.54				
-26.07	27.16				
-26.02	26.78				
-25.81	26.53				
-25.58	26.28				
-25.34	25.94				
-25.1	25.59				
-24.76	25.35				
-24.4	25.12				
-23.99	24.91				
-23.56	24.7				
-23.25	24.45				
-22.93	24.19				
-22.64	23.86				
-22.34	23.53				
-22.1	23.28				
-21.87	23.02				
-21.64	22.76				
-21.44	22.49				
-21.24	22.31				
-21.04	22.13				
-20.94	22.15				
-20.84	22.19				
-20.79	22.2				
-20.74	22.23				
-20.81	22.22				
-20.91	22.23				
-20.98	22.15				
-21.04	22.09				
-21.23	22				
-21.45	21.91				
-21.76	21.84				
-22.1	21.76				
-22.53	21.75				
-22.99	21.75				
-23.56	21.69				
-24.2	21.62				
-24.69	21.48				
-25.2	21.35				
-25.59	21.23				
-25.98	21.12				
-26.19	20.94				
-26.37	20.76				
-26.45	20.53				
-26.5	20.3				
-26.51	20.06				
-26.49	19.81				
-26.44	19.64				
-26.37	19.46				
-26.38	19.23				
-26.38	18.99				
-26.43	18.86				
-26.48	18.74				
-26.53	18.7				
-26.59	18.68				
-26.61	18.59				
-26.58	18.54				
-26.44	18.46				
-26.28	18.4				
-25.92	18.34				
-25.54	18.29				
-25.04	18.16				
-24.51	18.01				
-23.95	17.95				
-23.42	17.86				
-22.95	17.87				
-22.46	17.89				
-22.02	17.88				
-21.57	17.88				
-21.15	17.97				
-20.68	18.09				
-20.22	18.13				
-19.72	18.21				
-19.13	18.34				
-18.53	18.48				
-17.95	18.65				
-17.28	18.86				
-16.57	19.09				
-15.89	19.3				
-15.24	19.51				
-14.63	19.72				
-14.12	19.86				
-13.61	20.01				
-13.05	20.07				
-12.59	20.1				
-12.21	20.06				
-11.86	20				
-11.54	20				
-11.24	19.97				
-10.89	19.93				
-10.55	19.87				
-10.33	19.89				
-10.12	19.95				
-10.01	19.86				
-9.91	19.77				
-9.86	19.62				
-9.82	19.46				
-9.86	19.24				
-9.92	19.02				
-10.01	18.65				
-10.15	18.23				
-10.19	17.96				
-10.23	17.68				
-10.24	17.38				
-10.23	17.1				
-10.19	16.94				
-10.11	16.81				
-10.01	16.58				
-9.9	16.36				
-9.8	16.07				
-9.69	15.77				
-9.61	15.4				
-9.55	15				
-9.5	14.54				
-9.47	14.04				
-9.52	13.66				
-9.57	13.26				
-9.69	12.91				
-9.82	12.56				
-10.02	12.29				
-10.24	12.03				
-10.59	11.68				
-10.96	11.33				
-11.37	11.04				
-11.82	10.76				
-12.25	10.43				
-12.71	10.1				
-13.1	9.78				
-13.51	9.51				
-13.81	9.15				
-14.11	8.79				
-14.23	8.63				
-14.35	8.45				
-14.43	8.36				
-14.49	8.28				
-14.54	8.13				
-14.55	7.88				
-14.27	7.21				
-13.93	6.5				
-13.72	5.74				
-13.5	5.1				
-13.28	4.55				
-13.06	4.07				
-12.95	3.43				
-12.86	2.84				
-12.73	2.45				
-12.63	2.07				
-12.54	1.72				
-12.47	1.37				
-12.45	1.04				
-12.45	0.7				
-12.5	0.63				
-12.55	0.59				
-12.73	0.63				
-12.92	0.69				
-13.21	0.81				
-13.53	0.96				
-14.01	1.06				
-14.51	1.19				
-15.07	1.47				
-15.67	1.77				
-16.32	2.09				
-17	2.42				
-17.74	2.74				
-18.5	3.08				
-19.23	3.56				
-19.97	4.06				
-20.62	4.48				
-21.27	4.9				
-21.95	5.25				
-22.63	5.6				
-23.3	5.87				
-23.97	6.13				
-24.61	6.33				
-25.24	6.51				
-25.95	6.62				
-26.66	6.71				
-27.29	6.75				
-27.93	6.77				
-28.53	6.75				
-29.13	6.71				
-29.72	6.66				
-30.32	6.59				
-30.85	6.48				
-31.37	6.36				
-31.94	6.22				
-32.5	6.08				
-33.06	6.04				
-33.61	5.99				
-33.87	5.94				
-34.13	5.89				
-34.32	5.83				
-34.52	5.77				
-34.63	5.79				
-34.72	5.82				
-35.71	5.53				
-36.74	5.21				
-37.88	4.78				
-38.88	4.38				
-39.85	3.99				
-40.74	3.64				
-41.64	3.16				
-42.47	2.72				
-43.19	2.21				
-43.88	1.69				
-44.52	1.19				
-45.14	0.68				
-45.66	0.2				
-46.12	-0.28				
-46.6	-0.67				
-47.07	-1.05				
-47.51	-1.4				
-47.94	-1.74				
-48.46	-2.02				
-48.98	-2.28				
-49.55	-2.4				
-50.15	-2.51				
-50.68	-2.58				
-51.22	-2.63				
-51.79	-2.63				
-52.37	-2.61				
-52.95	-2.46				
-53.53	-2.28				
-54.04	-2.27				
-54.54	-2.26				
-55.07	-2.26				
-55.59	-2.27				
-56.06	-2.13				
-56.52	-2				
-56.97	-1.88				
-57.41	-1.78				
-57.88	-1.48				
-58.34	-1.16				
-58.75	-0.74				
-59.15	-0.29				
-59.62	0.03				
-60.09	0.35				
-60.4	0.65				
-60.66	0.98				
-61.12	1.09				
-61.57	1.19				
-61.95	1.26				
-62.29	1.34				
-62.71	1.29				
-63.13	1.22				
-63.58	1.05				
-64.09	0.83				
-64.58	0.63				
-65.08	0.4				
-65.6	0.08				
-66.18	-0.3				
-66.57	-0.62				
-66.96	-0.96				
-67.31	-1.22				
-67.61	-1.47				
-67.92	-1.63				
-68.22	-1.8				
-68.55	-1.89				
-68.87	-1.97				
-69.24	-1.9				
-69.61	-1.81				
-70.06	-1.74				
-70.57	-1.68				
-70.93	-1.57				
-71.3	-1.45				
-71.64	-1.31				
-71.99	-1.16				
-72.25	-1.06				
-72.51	-0.96				
-72.7	-0.82				
-72.87	-0.69				
-73.02	-0.65				
-73.16	-0.63				
-73.27	-0.58				
-73.35	-0.54				
-73.5	-0.56				
-73.65	-0.59				
-73.77	-0.65				
-73.88	-0.73				
-73.99	-0.74				
-74.1	-0.74				
-74.21	-0.84				
-74.32	-0.94				
-74.38	-1.04				
-74.42	-1.15				
-74.47	-1.29				
-74.51	-1.44				
-74.51	-1.64				
-74.52	-1.86				
-74.54	-2.12				
-74.55	-2.39				
-74.53	-2.62				
-74.49	-2.84				
-74.46	-3.11				
-74.43	-3.38				
-74.35	-3.71				
-74.26	-4.04				
-74.16	-4.31				
-74.05	-4.57				
-73.97	-4.88				
-73.9	-5.21				
-73.84	-5.48				
-73.77	-5.76				
-73.79	-5.92				
-73.81	-6.07				
-73.89	-6.27				
-73.99	-6.46				
-74.15	-6.68				
-74.33	-6.88				
-74.55	-7.11				
-74.79	-7.33				
-75.04	-7.53				
-75.31	-7.74				
-75.62	-7.94				
-75.95	-8.15				
-76.31	-8.25				
-76.68	-8.34				
-77.01	-8.39				
-77.34	-8.44				
-77.76	-8.5				
-78.2	-8.55				
-78.61	-8.54				
-79.03	-8.51				
-79.34	-8.55				
-79.65	-8.59				
-79.99	-8.58				
-80.33	-8.56				
-80.61	-8.59				
-80.87	-8.62				
-81.08	-8.63				
-81.27	-8.64				
-81.5	-8.78				
-81.73	-8.92				
-81.93	-9.11				
-82.12	-9.3				
-82.25	-9.4				
-82.36	-9.43				
-82.48	-9.88				
-82.58	-10.37				
-82.66	-10.72				
-82.72	-11.08				
-82.77	-11.58				
-82.81	-12.11				
-82.85	-12.8				
-82.88	-13.61				
-82.91	-13.99				
-82.93	-14.37				
-82.98	-14.77				
-83.02	-15.18				
-83.08	-15.43				
-83.14	-15.64				
-83.18	-15.86				
-83.23	-16.04				
-83.17	-16.41				
-83.1	-16.79				
-82.95	-17.11				
-82.79	-17.43				
-82.59	-17.9				
-82.38	-18.41				
-82.14	-18.93				
-81.88	-19.47				
-81.69	-19.88				
-81.49	-20.3				
-81.26	-20.87				
-81.02	-21.44				
-80.81	-21.92				
-80.6	-22.4				
-80.41	-22.87				
-80.24	-23.34				
-80.06	-23.75				
-79.88	-24.17				
-79.77	-24.6				
-79.65	-25.03				
-79.55	-25.42				
-79.45	-25.81				
-79.39	-26.17				
-79.33	-26.52				
-79.31	-26.95				
-79.3	-27.37				
-79.27	-27.74				
-79.24	-28.11				
-79.12	-28.53				
-78.99	-28.95				
-78.77	-29.38				
-78.55	-29.81				
-78.42	-30.19				
-78.28	-30.57				
-77.97	-30.92				
-77.64	-31.26				
-77.41	-31.61				
-77.17	-31.94				
-76.96	-32.25				
-76.75	-32.54				
-76.39	-32.99				
-76.03	-33.45				
-75.79	-33.89				
-75.56	-34.33				
-75.3	-34.86				
-75.05	-35.4				
-74.78	-35.94				
-74.52	-36.48				
-74.31	-36.96				
-74.12	-37.43				
-74.06	-37.91				
-74.01	-38.39				
-73.96	-38.73				
-73.91	-39.06				
-73.9	-39.43				
-73.92	-39.78				
-73.84	-40.16				
-73.76	-40.53				
-73.56	-40.84				
-73.34	-41.13				
-73.17	-41.51				
-72.98	-41.89				
-72.79	-42.27				
-72.58	-42.64				
-72.47	-42.86				
-72.35	-43.07				
-72.31	-43.24				
-72.28	-43.42				
-72.26	-43.51				
-72.24	-43.59				
-72.24	-43.58				
-72.26	-43.52				
-72.33	-43.6				
-72.41	-43.65				
-72.55	-43.71				
-72.68	-43.75				
-72.64	-43.94				
-72.6	-44.11				
-72.56	-44.25				
-72.52	-44.37				
-72.37	-44.61				
-72.21	-44.86				
-71.9	-45.14				
-71.49	-45.41				
-71.12	-45.64				
-70.73	-45.87				
-70.31	-46.17				
-69.87	-46.48				
-69.44	-46.74				
-68.98	-46.99				
-68.62	-47.27				
-68.33	-47.56				
-68.09	-47.77				
-67.86	-47.98				
-67.67	-48.26				
-67.5	-48.54				
-67.34	-48.82				
-67.2	-49.1				
-67.11	-49.44				
-67.03	-49.78				
-66.98	-50.13				
-66.95	-50.48				
-66.93	-50.71				
-66.92	-50.94				
-66.92	-51.16				
-66.93	-51.38				
-66.83	-51.51				
-66.74	-51.62				
-66.62	-51.75				
-66.49	-51.86				
-66.35	-51.94				
-66.21	-52				
-66.11	-52.17				
-66	-52.32				
-65.97	-52.46				
-65.94	-52.6				
-65.9	-52.79				
-65.86	-52.98				
-65.83	-53.27				
-65.8	-53.56				
-65.78	-53.74				
-65.77	-53.91				
-65.62	-54.22				
-65.46	-54.55				
-65.31	-54.79				
-65.1	-55.02				
-64.81	-55.28				
-64.51	-55.52				
-64.07	-55.86				
-63.61	-56.2				
-63.21	-56.47				
-62.79	-56.73				
-62.35	-57				
-61.93	-57.28				
-61.5	-57.5				
-61.06	-57.71				
-60.7	-57.81				
-60.34	-57.89				
-59.99	-57.98				
-59.64	-58.07				
-59.31	-58.14				
-58.94	-58.19				
-58.58	-58.27				
-58.23	-58.33				
-57.88	-58.45				
-57.53	-58.56				
-57.18	-58.71				
-56.82	-58.86				
-56.41	-59.07				
-56.03	-59.29				
-55.65	-59.54				
-55.26	-59.81				
-54.74	-60.04				
-54.21	-60.27				
-53.63	-60.45				
-53.05	-60.64				
-52.42	-60.72				
-51.78	-60.78				
-51.12	-60.81				
-50.44	-60.83				
-49.89	-60.93				
-49.33	-61.03				
-48.75	-60.96				
-48.17	-60.88				
-47.62	-60.83				
-47.07	-60.78				
-46.61	-60.73				
-46.17	-60.67				
-45.58	-60.49				
-44.98	-60.29				
-44.51	-60.3				
-44.05	-60.32				
-43.58	-60.31				
-43.1	-60.31				
-42.71	-60.28				
-42.32	-60.25				
-41.99	-60.29				
-41.68	-60.34				
-41.34	-60.34				
-40.99	-60.35				
-40.71	-60.4				
-40.45	-60.46				
-40.06	-60.61				
-39.66	-60.77				
-39.4	-60.91				
-39.14	-61.05				
-38.84	-61.12				
-38.53	-61.2				
-38.31	-61.28				
-38.08	-61.36				
-37.87	-61.36				
-37.67	-61.35				
-37.4	-61.27				
-37.12	-61.18				
-36.92	-61.13				
-36.74	-61.07				
-36.55	-61.03				
-36.37	-60.98				
-36.19	-60.85				
-36.01	-60.7				
-35.97	-60.59				
-35.95	-60.47				
-35.88	-60.42				
-35.82	-60.38				
-35.83	-60.23				
-35.85	-60.07				
-35.93	-59.99				
-36.03	-59.92				
-36.15	-59.93				
-36.27	-59.95				
-36.48	-59.84				
-36.71	-59.72				
-36.9	-59.66				
-37.11	-59.6				
-37.24	-59.58				
-37.37	-59.55				
-37.51	-59.5				
-37.64	-59.45				
-37.72	-59.42				
-37.79	-59.4				
-37.77	-59.36				
-37.73	-59.31				
-37.79	-59.32				
-37.85	-59.33				
-37.73	-59.16				
-37.61	-58.98				
-37.49	-58.74				
-37.36	-58.48				
-37.31	-58.18				
-37.26	-57.86				
-37.17	-57.29				
-37.07	-56.67				
-37.1	-56.21				
-37.15	-55.73				
-37.26	-55.15				
-37.39	-54.55				
-37.53	-54.02				
-37.68	-53.47				
-37.85	-53				
-38.03	-52.54				
-38.18	-51.95				
-38.33	-51.35				
-38.5	-50.91				
-38.69	-50.48				
-38.84	-50.02				
-39	-49.58				
-39.21	-49.14				
-39.42	-48.7				
-39.61	-48.32				
-39.81	-47.96				
-39.95	-47.68				
-40.08	-47.42				
-40.3	-47.05				
-40.52	-46.7				
-40.74	-46.4				
-40.96	-46.11				
-41.27	-45.89				
-41.58	-45.67				
-41.88	-45.4				
-42.18	-45.13				
-42.39	-44.98				
-42.59	-44.84				
-42.8	-44.73				
-43	-44.64				
-43.12	-44.61				
-43.22	-44.59				
-43.25	-44.62				
-43.27	-44.67				
-43.36	-44.75				
-43.44	-44.85				
-43.42	-45				
-43.4	-45.15				
-43.42	-45.22				
-43.43	-45.28				
-43.5	-45.3				
-43.57	-45.32				
-43.55	-45.35				
-43.53	-45.39				
-43.51	-45.41				
-43.49	-45.43				
-43.5	-45.47				
-43.5	-45.51				
-43.45	-45.55				
-43.39	-45.6				
-43.38	-45.61				
-43.37	-45.63				
-43.39	-45.64				
-43.41	-45.65				
-43.45	-45.67				
-43.5	-45.68				
-43.53	-45.69				
-43.57	-45.69				
-43.64	-45.7				
-43.71	-45.7				
-43.76	-45.73				
-43.81	-45.76				
-43.78	-45.77				
-43.74	-45.78				
-43.78	-45.78				
-43.82	-45.79				
-43.83	-45.8				
-43.84	-45.8				
-43.82	-45.81				
-43.8	-45.81				
-43.85	-45.84				
-43.91	-45.87				
-43.87	-45.87				
-43.82	-45.88				
-43.79	-45.89				
-43.76	-45.89				
-43.75	-45.9				
-43.75	-45.9				
-43.72	-45.88				
-43.68	-45.86				
-43.69	-45.85				
-43.71	-45.85				
-43.68	-45.85				
-43.65	-45.85				
-43.64	-45.84				
-43.63	-45.84				
-43.52	-45.86				
-43.4	-45.89				
-43.38	-45.92				
-43.36	-45.95				
-43.31	-45.96				
-43.26	-45.97				
-43.21	-45.95				
-43.16	-45.93				
-43.21	-45.91				
-43.28	-45.88				
-43.27	-45.85				
-43.27	-45.82				
-43.29	-45.81				
-43.32	-45.8				
-43.33	-45.79				
-43.34	-45.78				
-43.29	-45.74				
-43.24	-45.71				
-43.16	-45.72				
-43.07	-45.74				
-43.03	-45.66				
-42.98	-45.57				
-42.99	-45.47				
-42.99	-45.37				
-43.08	-45.19				
-43.17	-44.99				
-43.42	-44.78				
-43.68	-44.56				
-44.02	-44.27				
-44.38	-43.97				
-44.79	-43.63				
-45.24	-43.27				
-45.78	-43.04				
-46.36	-42.8				
-46.98	-42.48				
-47.63	-42.16				
-48.27	-42.01				
-48.93	-41.88				
-49.69	-41.79				
-50.47	-41.72				
-51.32	-41.61				
-52.19	-41.5				
-52.93	-41.44				
-53.69	-41.39				
-54.11	-41.34				
-54.57	-41.29				
-54.89	-41.24				
-55.23	-41.19				
-55.3	-41.16				
-55.29	-41.14				
-55.19	-41.17				
-54.94	-41.22				
-55.06	-41.2				
-55.13	-41.19				
-56.63	-41.26				
-57.92	-41.33				
-59.08	-41.47				
-60.13	-41.61				
-61.05	-41.73				
-61.87	-41.84				
-62.86	-41.94				
-63.77	-42.03				
-64.41	-42.14				
-65	-42.24				
-65.64	-42.3				
-66.25	-42.34				
-66.83	-42.35				
-67.38	-42.31				
-67.63	-42.23				
-67.83	-42.13				
-68.06	-41.97				
-68.26	-41.79				
-68.36	-41.49				
-68.42	-41.17				
-68.47	-40.8				
-68.54	-40.45				
-68.71	-40.04				
-68.88	-39.61				
-68.99	-39.05				
-69.09	-38.46				
-69.22	-37.97				
-69.35	-37.46				
-69.46	-36.93				
-69.51	-36.32				
-69.44	-35.72				
-69.29	-35.05				
-69.63	-34.46				
-69.99	-33.87				
-70.36	-33.3				
-70.75	-32.73				
-71.19	-32.09				
-71.72	-31.51				
-72.31	-31.04				
-73.02	-30.66				
-73.16	-30.3				
-73.3	-29.95				
-73.41	-29.43				
-73.51	-28.92				
-73.55	-28.52				
-73.57	-28.14				
-73.56	-27.59				
-73.48	-26.93				
-73.52	-26.2				
-73.56	-25.44				
-73.6	-24.85				
-73.63	-24.26				
-73.77	-23.55				
-73.92	-22.82				
-74.07	-22.1				
-74.23	-21.43				
-74.43	-20.79				
-74.65	-20.15				
-74.91	-19.41				
-75.18	-18.66				
-75.38	-17.98				
-75.56	-17.24				
-75.74	-16.5				
-75.95	-15.83				
-76.08	-15.13				
-76.2	-14.42				
-76.2	-13.76				
-76.19	-13.12				
-76.22	-12.43				
-76.26	-11.8				
-76.31	-11.5				
-76.35	-11.19				
-76.33	-10.98				
-76.29	-10.79				
-76.31	-10.64				
-76.35	-10.52				
-76.58	-9.64				
-76.84	-8.73				
-77.06	-7.62				
-77.26	-6.65				
-77.4	-5.68				
-77.49	-4.72				
-77.76	-3.76				
-78.02	-2.88				
-78.14	-2.16				
-78.25	-1.45				
-78.35	-0.77				
-78.43	-0.03				
-78.53	0.7				
-78.68	1.35				
-78.6	2.01				
-78.51	2.66				
-78.48	3.43				
-78.44	4.21				
-78.29	4.98				
-78.14	5.66				
-77.97	6.29				
-77.78	6.96				
-77.64	7.56				
-77.5	8.15				
-77.25	8.76				
-76.98	9.36				
-76.87	9.89				
-76.76	10.41				
-76.63	10.92				
-76.49	11.41				
-76.44	11.88				
-76.4	12.34				
-76.46	12.69				
-76.54	13.06				
